zid,xvoucher,xdate,xyear,xper,xcode,xastname,xastcatg,xastbook,xasttype,xastunit,xastbr,xastloc,xdiv,xsec,xproj,xdepmeth,xpurdate,xcur,xexch,xprime,xbase,xsup,xinvno,xnomlife,xestlife,xslvval,xretdate,xdepfactor,xprvunit,xprvbr,xprvloc,xprvdiv,xprvsec,xprvproj,xleasestat,xmortgstat,xassetstat,xpornum,xdateto,xcus,xmodel,xcondition,xmaxload,xunitalt,xmfgyear,xorigin,xmanufacturer,xarea,xthana,xmouza,xareagovt,xareaphys,xaruntgovt,xaruntphys,xdistrict,xdept,xsubdept,xglref,xlong,xdateord,xname,xalias,xrate,xratesys,xmarginsys,xinstalno,xappamt,xacccat,xtrnfa,xempnum,xdatework,xdocnum,xdocrow,xaction,xtag
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0017,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0018,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0019,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0020,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0021,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0022,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0023,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0024,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,1799.72,1799.72,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0025,,,,,,,,,,1-12109,,,,,,,
,,31/8/2013,,,,Metro Racks ,CAT34,,TYP01,,,Facility,InVivos,,,SL - Straight Line,15/11/2012,SGD,1,6802.78,6802.78,,,72,62,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2109-0026,,,,,,,,,,1-12101,,,,,,,
,,31/8/2013,,,,MHE-Demag-1 unit of 2500kg MPR25 Rider Electric Pallet Transfer Truck w/folder platform & handle,CAT37,,TYP01,,,Facility,InVivos,,,SL - Straight Line,18/6/2012,SGD,1,221.66,221.66,,,72,57,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2101-0001,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Security Station,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Security,,5101-0098,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Security room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Security,,5101-0100,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Apple ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0153,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Finance,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FIN,,5101-0156,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Finance,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,440,440,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FIN,,5101-0157,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Meeting room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,440,440,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0159,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Meeting room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,440,440,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0160,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Meeting room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,440,440,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0161,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Meeting room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,440,440,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0162,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Meeting room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,440,440,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0163,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Meeting room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,440,440,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0164,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Meeting room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,440,440,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0165,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Meeting room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,440,440,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0166,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Meeting room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,440,440,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0167,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Meeting room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,440,440,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0168,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Meeting room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,440,440,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0169,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Meeting room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0170,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Customer service ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0188,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,Customer service ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0189,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,BMS/EM Tech Room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FMS,,5101-0221,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair,CAT19,,TYP01,,,BMS/EM Tech Room,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FMS,,5101-0222,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair (Foma),CAT19,,TYP01,,,Parvathy,InVivos,,,SL - Straight Line,25/9/2013,SGD,1,245,245,,,96,84,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0096,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair (Foma),CAT19,,TYP01,,,Joey,InVivos,,,SL - Straight Line,12/3/2013,SGD,1,262.5,262.5,,,96,90,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0257,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair (Foma),CAT19,,TYP01,,,Joey,InVivos,,,SL - Straight Line,12/3/2013,SGD,1,543.75,543.75,,,96,90,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0258,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair c/w head rest,CAT19,,TYP01,,,Veterinarian ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,531.67,531.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,VET,,5101-0142,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair c/w head rest,CAT19,,TYP01,,,Aisah ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,531.67,531.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,5101-0147,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair c/w head rest,CAT19,,TYP01,,,Sales and development,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,531.67,531.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0172,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair c/w head rest,CAT19,,TYP01,,,Regulatory specialist,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,531.67,531.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,RC,,5101-0177,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid back mesh chair c/w head rest,CAT19,,TYP01,,,Customer Service,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,256.67,256.67,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0182,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid Back Mesh Chairs (Foma),CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,3/7/2012,SGD,1,239.16,239.16,,,96,82,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BMS Room,,5101-0089,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid Back Mesh Chairs (Foma),CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,3/7/2012,SGD,1,239.16,239.16,,,96,82,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Engineering Workshop,,5101-0090,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid Back Mesh Chairs (Foma),CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,3/7/2012,SGD,1,219.34,219.34,,,96,82,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Warehouse,,5101-0091,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid height mesh chair in fabric upholstery M-758,CAT19,,TYP01,,,Apple ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,160.51,160.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0059,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid height mesh chair in fabric upholstery M-758,CAT19,,TYP01,,,Reception Area,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,160.51,160.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0060,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid height mesh chair in fabric upholstery M-758,CAT19,,TYP01,,,Victor ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,160.51,160.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0061,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid height mesh chair in fabric upholstery M-758,CAT19,,TYP01,,,Spare ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,160.51,160.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,5101-0062,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mid height mesh chair in fabric upholstery M-758,CAT19,,TYP01,,,Rini ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,88.52,88.52,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FIN,,5101-0063,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mobile pedestal,CAT19,,TYP01,,,Apple ,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,88.51,88.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0017,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mobile pedestal,CAT19,,TYP01,,,Reception Area,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,88.51,88.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0018,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mobile pedestal,CAT19,,TYP01,,,Victor ,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,88.51,88.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0019,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mobile pedestal,CAT19,,TYP01,,,Spare ,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,88.51,88.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,5101-0020,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mobile pedestal,CAT19,,TYP01,,,Rini ,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,88.51,88.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FIN,,5101-0021,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mobile pedestal,CAT19,,TYP01,,,Joyce ,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,88.51,88.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FIN,,5101-0022,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mobile pedestal,CAT19,,TYP01,,,Joseph ,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,88.51,88.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FMS,,5101-0023,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mobile pedestal,CAT19,,TYP01,,,Ivy ,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,88.51,88.51,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,HR,,5101-0024,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mobile pedestal,CAT19,,TYP01,,,Peter ,InVivos,,,SL - Straight Line,2/8/2010,SGD,1,86.94,86.94,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,5101-0025,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mobile pedestal,CAT19,,TYP01,,,Chris ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,262.52,262.52,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0074,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Mobile whiteboard c/w marker tray L1800mm x W1200mm,CAT19,,TYP01,,,Pantry,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,7883.33,7883.33,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0136,,,,,,,,,,1-12103,,,,,,,
,,31/8/2013,,,,NEW CS5 Evo Cage Changing Station,CAT08,,TYP01,,,Facility,InVivos,,,SL - Straight Line,9/1/2013,SGD,1,7644.44,7644.44,,,72,64,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2103-0001,,,,,,,,,,1-12103,,,,,,,
,,31/8/2013,,,,NEW CS5 Evo Cage Changing Station,CAT08,,TYP01,,,Facility,InVivos,,,SL - Straight Line,9/1/2013,SGD,1,7644.44,7644.44,,,72,64,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2103-0002,,,,,,,,,,1-12103,,,,,,,
,,31/8/2013,,,,NEW CS5 Evo Cage Changing Station,CAT08,,TYP01,,,Facility,InVivos,,,SL - Straight Line,9/1/2013,SGD,1,7644.44,7644.44,,,72,64,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2103-0003,,,,,,,,,,1-12103,,,,,,,
,,31/8/2013,,,,NEW CS5 Evo Cage Changing Station,CAT08,,TYP01,,,Facility,InVivos,,,SL - Straight Line,9/1/2013,SGD,1,3188.44,3188.44,,,72,64,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2103-0004,,,,,,,,,,1-12107,,,,,,,
,,31/8/2013,,,,Nikon Compound Microscope with camera system,CAT40,,TYP01,,,Facility,InVivos,,,SL - Straight Line,14/1/2013,SGD,1,1997.34,1997.34,,,72,64,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Facility,,2107-0003,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,Notebook & Samsung 20 LCD monitor,CAT13,,TYP01,,,Wilson,InVivos,,,SL - Straight Line,1/3/2011,SGD,1,351.67,351.67,,,36,6,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FMS,,3101-0007,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,Notebook & Samsung 20 LCD monitor,CAT13,,TYP01,,,Victor,InVivos,,,SL - Straight Line,21/7/2011,SGD,1,165.62,165.62,,,36,10,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,3101-0008,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,Notebook Fujitsu S6410T (3/4/08),CAT13,,TYP01,,,FMS,InVivos,,,SL - Straight Line,6/1/2010,SGD,1,0,0,,,36,0,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FMS,,3101-0005,,,,,,,,,,1-13101,,,,,,,
,,31/8/2013,,,,OEM Notebook & Samsung 20 LCD monitor,CAT13,,TYP01,,,FMS,InVivos,,,SL - Straight Line,15/10/2010,SGD,1,157.15,157.15,,,36,1,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FMS,,3101-0006,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,"Office Patching point,Cable, Lighting, Glass panel, etc.  (incl. installation cost)",CAT19,,TYP01,,,,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,107.89,107.89,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Open shelf cabinet,CAT19,,TYP01,,,Chris ,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,101,101,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,MO,,5101-0075,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Open shelf cabinet & delivery,CAT19,,TYP01,,,Copier  area,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,101,101,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0082,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Open shelf cabinet & delivery,CAT19,,TYP01,,,Copier  area,InVivos,,,SL - Straight Line,26/8/2010,SGD,1,1031.27,1031.27,,,96,60,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,Admin,,5101-0083,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Open type work counter c/w 3D mobile pedestal,CAT19,,TYP01,,,Customer service ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,1512.5,1512.5,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0186,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Open type work counter c/w 3D mobile pedestal,CAT19,,TYP01,,,Customer service ,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,1512.5,1512.5,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,BD,,5101-0187,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Open-type work counter c/w 3D mobile pedestal,CAT19,,TYP01,,,Finance,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,1512.5,1512.5,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FIN,,5101-0154,,,,,,,,,,1-15101,,,,,,,
,,31/8/2013,,,,Open-type work counter c/w 3D mobile pedestal,CAT19,,TYP01,,,Finance,InVivos,,,SL - Straight Line,29/1/2013,SGD,1,825,825,,,96,88,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,FIN,,5101-0155,,,,,,,,,,1-14101,,,,,,,
,,31/8/2013,,,,Panasonic KX-0172 16-ports Digital Extension Card ,CAT11,,TYP01,,,BR BE3,InVivos,,,SL - Straight Line,1/9/2012,SGD,1,106.67,106.67,,,36,24,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,4101-0043,,,,,,,,,,1-14101,,,,,,,
,,31/8/2013,,,,Panasonic KX-DT321 Display Digital Speaker Phone (8COL) - Black,CAT11,,TYP01,,,BR BE1,InVivos,,,SL - Straight Line,2/8/2012,SGD,1,102.22,102.22,,,36,23,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,4101-0041,,,,,,,,,,1-14101,,,,,,,
,,31/8/2013,,,,Panasonic KX-DT321 Display Digital Speaker Phone (8COL) - Black,CAT11,,TYP01,,,BR BE2,InVivos,,,SL - Straight Line,2/8/2012,SGD,1,102.22,102.22,,,36,23,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,4101-0042,,,,,,,,,,1-14101,,,,,,,
,,31/8/2013,,,,Panasonic KX-DT321 Display speaker phone (8COL),CAT11,,TYP01,,,BR BE3,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,115.56,115.56,,,36,26,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,4101-0048,,,,,,,,,,1-14101,,,,,,,
,,31/8/2013,,,,Panasonic KX-DT321 Display speaker phone (8COL),CAT11,,TYP01,,,BR BE4,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,115.56,115.56,,,36,26,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,4101-0049,,,,,,,,,,1-14101,,,,,,,
,,31/8/2013,,,,Panasonic KX-DT321 Display speaker phone (8COL),CAT11,,TYP01,,,BR BE5,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,115.56,115.56,,,36,26,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,4101-0050,,,,,,,,,,1-14101,,,,,,,
,,31/8/2013,,,,Panasonic KX-DT321 Display speaker phone (8COL),CAT11,,TYP01,,,BR BE6,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,115.56,115.56,,,36,26,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,4101-0051,,,,,,,,,,1-14101,,,,,,,
,,31/8/2013,,,,Panasonic KX-DT321 Display speaker phone (8COL),CAT11,,TYP01,,,BR1 - SUPPORT CORRIDOR,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,115.56,115.56,,,36,26,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,4101-0052,,,,,,,,,,1-14101,,,,,,,
,,31/8/2013,,,,Panasonic KX-DT321 Display speaker phone (8COL),CAT11,,TYP01,,,BR2 - SUPPORT CORRIDOR,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,115.56,115.56,,,36,26,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,4101-0053,,,,,,,,,,1-14101,,,,,,,
,,31/8/2013,,,,Panasonic KX-DT321 Display speaker phone (8COL),CAT11,,TYP01,,,BR3 - SUPPORT CORRIDOR,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,115.56,115.56,,,36,26,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,4101-0054,,,,,,,,,,1-14101,,,,,,,
,,31/8/2013,,,,Panasonic KX-DT321 Display speaker phone (8COL),CAT11,,TYP01,,,BR4 - SUPPORT CORRIDOR,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,115.56,115.56,,,36,26,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,4101-0055,,,,,,,,,,1-14101,,,,,,,
,,31/8/2013,,,,Panasonic KX-DT321 Display speaker phone (8COL),CAT11,,TYP01,,,BR5 - SUPPORT CORRIDOR,InVivos,,,SL - Straight Line,30/11/2012,SGD,1,115.56,115.56,,,36,26,,,,,,,,,,,,In Use,,,,,,,,,,,,,,,,,,,PROD,,4101-0056,,,,,,,,,,1-14101,,,,,,,
